CustomerCode,CountryName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt,AreaMtr
JL,UK,60,2.16,3045.6,HAND TUFTED,TUFTED 60C+10C,CADIZ [9433],BLUE,REC,24,2.16
JL,UK,20,4.08,2815.2,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,GRID,GREY,REC,43.7361,4.08
JL,UK,50,1.35,2544.75,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,15,1.35
JL,UK,30,2.16,2430,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY-JL,REC,24,2.16
JL,UK,30,4.08,2264.4,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,GEO-1 [9477],GREY,REC,43.7361,4.08
JL,UK,30,2.16,1522.8,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,24,2.16
JL,UK,30,2.16,1198.8,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,GEO-1 [9477],GREY,REC,24,2.16
JL,UK,10,4.08,958.8,HAND TUFTED,TUFTED 60C+10C,TOLEDO,GREY,REC,43.7361,4.08
JL,UK,30,1.35,951.75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,15,1.35
JL,UK,30,1.35,779.625,DURRY,FLATWOVEN 60C,MODASA,BLUE/WHITE,REC,15,1.35
JL,UK,10,2.16,745.2,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,GRID,GREY,REC,24,2.16
JL,UK,40,0.72,554.4,DURRY,FLATWOVEN 60C,MODASA,BLUE/WHITE,REC,8,0.72
C-2,USA,171,40,12312,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,40,3.6
C-2,USA,16,80,2304,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,80,7.2
C-2,USA,210,40,15120,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,40,3.6
C-2,USA,16,80,2304,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,80,7.2
C-2,USA,120,40,8640,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,40,3.6
C-2,USA,14,80,2016,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,80,7.2
C-2,USA,147,40,10584,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,40,3.6
C-2,USA,14,80,2016,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,80,7.2
P-5,USA,30,40,2640,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC,40,3.6
P-5,USA,40,20,1760,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC,20,1.8
P-5,USA,25,15,825,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC,15,1.35
P-5,USA,50,6,660,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC,6,0.54
C-2,USA,52,40,3744,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,40,3.6
C-2,USA,10,80,1440,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,80,7.2
P-5,USA,3,6,39.6,DURRY,FLATWOVEN JUTE+COTTON,PALI,MULTI,REC,6,0.54
C-2,USA,63,40,4536,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,40,3.6
C-2,USA,10,80,1440,DURRY,FLATWOVEN 60C 2PLY+JUTE,9909,GOLD MULTI,REC,80,7.2
P-5,USA,20,80,3840,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,80,7.2
P-5,USA,10,40,960,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,40,3.6
P-5,USA,10,15,360,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,15,1.35
P-5,USA,3,6,43.2,HANDWOVEN,SHAGGY 30C MS+30C,NOMA,INDIGO,REC,6,0.54
P-5,USA,15,140,4410,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,140,12.6
P-5,USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,6,0.54
H-2,USA,156,80,18720,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC,80,7.2
H-2,USA,156,80,18720,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/GREY,REC,80,7.2
H-2,USA,156,80,18720,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/BLUE,REC,80,7.2
H-2,USA,156,80,18720,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BLUE,REC,80,7.2
PD,BELGIUM,1,15.015,749.09835,KNOTTED,KNOTTED 4/30 SUMAK,RHODOS,NATURAL,REC,161.5972,15.015
PD,BELGIUM,1,10.395,452.70225,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,8800,REC,111.9444,10.395
PD,BELGIUM,3,0.54,80.8218,KNOTTED,KNOTTED 4/30 SUMAK,RHODOS,NATURAL,REC,6,0.54
M-1,USA,25,1.5,108.75,HANDLOOM,HANDLOOM VISC 2/16 5PLY,PIN STRIPE,PETAL,REC,1.5,0.135
M-1,USA,25,1.5,108.75,HANDLOOM,HANDLOOM VISC 2/16 5PLY,PIN STRIPE,IVORY,REC,1.5,0.135
M-1,USA,25,1.5,108.75,HANDLOOM,HANDLOOM VISC 2/16 5PLY,PIN STRIPE,DOVE,REC,1.5,0.135
M-1,USA,25,1.5,108.75,HANDLOOM,HANDLOOM VISC 2/16 5PLY,PIN STRIPE,LT.GREY,REC,1.5,0.135
M-1,USA,25,1.5,86.25,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,DOVE,REC,1.5,0.135
M-1,USA,25,1.5,86.25,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,1.5,0.135
M-1,USA,25,1.5,86.25,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,W.WHITE,REC,1.5,0.135
M-1,USA,25,1.5,76.875,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,DOVE,REC,1.5,0.135
M-1,USA,25,1.5,76.875,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,W.WHITE,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,IVORY/GREY,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,DOVE,REC,1.5,0.135
M-1,USA,25,1.5,75,GUN TUFTED,GUN TUFTED 60C ALL LOOP,DORSET TRELLIS,DOVE,REC,1.5,0.135
M-1,USA,25,1.5,67.5,HAND TUFTED,TUFTED 60C,CAMDEN GATE,MIST,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,MM-81784/GREY,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,DUSTY ROSE,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,TAUPE/IVORY,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,FRENCH BLUE/IVORY,REC,1.5,0.135
M-1,USA,25,1.5,75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AVILA,GREY/IVORY,REC,1.5,0.135
M-1,USA,25,1.5,60,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,BLACK,REC,1.5,0.135
M-1,USA,25,1.5,60,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,NAVY,REC,1.5,0.135
M-1,USA,25,1.5,60,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,PINK,REC,1.5,0.135
M-1,USA,25,1.5,60,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,OCEAN,REC,1.5,0.135
M-1,USA,12,6.6111,285.59952,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,6.6111,0.6106
M-1,USA,12,6.6111,198.333,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,NICKEL,REC,6.6111,0.6106
M-1,USA,25,1.5,153.75,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,1.5,0.135
RC,AUSTRALIA,1,7.29,306.18,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8593],MULTI,ROUND,78.0278,7.29
B-2,CHINA,30,5.8,3306,DURRY,FLATWOVEN 10C+COTTON,ZIGZAG,GREY,REC,62.5417,5.8
B-2,CHINA,30,5.8,3306,DURRY,FLATWOVEN 10C+COTTON,ZIGZAG,TEAL,REC,62.5417,5.8
B-2,CHINA,2,0.54,20.52,DURRY,FLATWOVEN 10C+COTTON,ZIGZAG,GREY,REC,6,0.54
B-2,CHINA,2,0.54,20.52,DURRY,FLATWOVEN 10C+COTTON,ZIGZAG,TEAL,REC,6,0.54
C-1,USA,1,90.25,489.155,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10848],CREAM/BLUE,ROUND,90.25,8.3521
JL,UK,20,4.08,1917.6,HAND TUFTED,TUFTED 60C+10C,CASMANDA,PUTTY,REC,43.7361,4.08
JL,UK,34,2.16,1725.84,HAND TUFTED,TUFTED 60C+10C,CASMANDA,PUTTY,REC,24,2.16
PD,BELGIUM,25,0.18,126,KNOTTED,KNOTTED 3/18 JUTE SUMAK,MILAS,BLACK/GOLD,REC,2,0.18
PD,BELGIUM,25,0.18,101.25,DURRY,FLATWOVEN 60C,EDDIS,GREY,REC,2,0.18
PD,BELGIUM,25,0.18,99.225,HANDWOVEN,SHAGGY 60C+JUTE,BELISSE,BLACK-3,REC,2,0.18
PD,BELGIUM,25,0.18,99.225,HANDWOVEN,SHAGGY 60C+JUTE,BELISSE,IVORY,REC,2,0.18
PD,BELGIUM,25,0.18,99,JACQUARD,JACQUARD SARI SILK+JUTE,LAGOM,NATURAL,REC,2,0.18
PD,BELGIUM,25,0.18,99,JACQUARD,JACQUARD SARI SILK+COTTON,CAPRICE,RED,REC,2,0.18
PD,BELGIUM,25,0.18,96.75,DURRY,FLATWOVEN 60C+10C+LUREX,MALETTO [9825],BEIGE,REC,2,0.18
PD,BELGIUM,25,0.18,96.75,DURRY,FLATWOVEN 60C+10C+LUREX,MALETTO [9824],BEIGE/MULTI,REC,2,0.18
PD,BELGIUM,25,0.18,96.75,DURRY,FLATWOVEN 60C,MILENA [9830],BEIGE,REC,2,0.18
PD,BELGIUM,25,0.18,96.75,DURRY,FLATWOVEN 60C,MILENA [9830],DUSTY ROSE,REC,2,0.18
PD,BELGIUM,25,0.18,96.75,DURRY,FLATWOVEN 60C,MILENA [9830],GREY,REC,2,0.18
PD,BELGIUM,25,0.18,65.25,DURRY,FLATWOVEN 60C+LUREX,MODICA,CHARCOAL,REC,2,0.18
PD,BELGIUM,25,0.18,65.25,DURRY,FLATWOVEN 60C+LUREX,MODICA,BLACK-3,REC,2,0.18
PD,BELGIUM,25,0.18,65.25,DURRY,FLATWOVEN 60C+LUREX,MODICA,DUSTY ROSE,REC,2,0.18
PD,BELGIUM,25,0.18,65.25,DURRY,FLATWOVEN 60C+LUREX,MODICA2,DUSTY ROSE,REC,2,0.18
PD,BELGIUM,25,0.18,65.25,DURRY,FLATWOVEN 60C+LUREX,MODICA2,BLACK-3,REC,2,0.18
PD,BELGIUM,25,0.18,65.25,DURRY,FLATWOVEN 60C+LUREX,MODICA2,CHARCOAL,REC,2,0.18
P-5,USA,20,80,5600,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,80,7.2
P-5,USA,10,20,700,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,20,1.8
P-5,USA,20,6,420,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,6,0.54
P-5,USA,3,6,63,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC,6,0.54
P-5,USA,10,80,3280,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,80,7.2
P-5,USA,15,40,2460,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,40,3.6
P-5,USA,10,20,820,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,20,1.8
P-5,USA,5,15,307.5,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,15,1.35
P-5,USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,6,0.54
P-5,USA,2,40,280,HANDWOVEN,SHAGGY 0C FELTED,GREY,MULTI,REC,40,3.6
P-5,USA,3,6,63,HANDWOVEN,SHAGGY 0C FELTED,GREY,MULTI,REC,6,0.54
P-5,USA,3,6,10.5,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/WHITE,REC,6,0.54
I-2,ROMANIA,36,3.84,5059.584,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,41.125,3.84
I-2,ROMANIA,30,3.84,4216.32,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,REC,41.125,3.84
I-2,ROMANIA,30,3.84,4216.32,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,REC,41.125,3.84
I-2,ROMANIA,50,1.2,2196,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,REC,13.3333,1.2
I-2,ROMANIA,10,5.8,2122.8,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,REC,62.5417,5.8
I-2,ROMANIA,10,5.8,2122.8,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,REC,62.5417,5.8
I-2,ROMANIA,40,1.2,1756.8,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,REC,13.3333,1.2
I-2,ROMANIA,40,1.2,1756.8,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,13.3333,1.2
I-2,ROMANIA,6,5.8,1273.68,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,62.5417,5.8
I-2,ROMANIA,12,2.6,1141.92,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,REC,27.9792,2.6
I-2,ROMANIA,10,2.6,951.6,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,REC,27.9792,2.6
I-2,ROMANIA,10,2.6,951.6,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,27.9792,2.6
I-2,ROMANIA,2,12,878.4,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,REC,133.3333,12
I-2,ROMANIA,8,2.56,749.568,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,ROUND,27.5625,2.56
I-2,ROMANIA,10,1.84,673.44,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,REC,19.5903,1.84
I-2,ROMANIA,10,1.84,673.44,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,19.5903,1.84
I-2,ROMANIA,6,2.56,562.176,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,ROUND,27.5625,2.56
I-2,ROMANIA,6,2.56,562.176,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,ROUND,27.5625,2.56
I-2,ROMANIA,10,1.44,527.04,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,ROUND,16,1.44
I-2,ROMANIA,6,1.84,404.064,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,REC,19.5903,1.84
I-2,ROMANIA,6,1.44,316.224,HANDWOVEN,SHAGGY 0C FELTED,VER-2,BEIGE,ROUND,16,1.44
I-2,ROMANIA,6,1.44,316.224,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,ROUND,16,1.44
I-2,ROMANIA,36,3.68,4636.8,HAND TUFTED,TUFTED 60C 2PLY+VISC 2/16 4PLY,DIAS,WHITE,REC,39.8125,3.68
I-2,ROMANIA,14,5.8,2842,HAND TUFTED,TUFTED 60C 2PLY+VISC 2/16 4PLY,DIAS,WHITE,REC,62.5417,5.8
I-2,ROMANIA,30,1.44,1512,HAND TUFTED,TUFTED 60C 2PLY+VISC 2/16 4PLY,DIAS,WHITE,REC,15.3125,1.44
I-2,ROMANIA,40,0.98,1372,HAND TUFTED,TUFTED 60C 2PLY+VISC 2/16 4PLY,DIAS,WHITE,REC,10.6944,0.98
I-2,ROMANIA,4,8.75,1225,HAND TUFTED,TUFTED 60C 2PLY+VISC 2/16 4PLY,DIAS,WHITE,REC,93.2361,8.75
I-2,ROMANIA,12,2.6,1092,HAND TUFTED,TUFTED 60C 2PLY+VISC 2/16 4PLY,DIAS,WHITE,REC,27.9792,2.6
I-2,ROMANIA,10,2.4,840,HAND TUFTED,TUFTED 60C 2PLY+VISC 2/16 4PLY,DIAS,WHITE,REC,26.2222,2.4
T-2,ITALY,30,6.4,7104,HAND TUFTED,TUFTED 60C,RED RUG,COL-156 MULTI,REC,69.125,6.4
T-2,ITALY,5,6.4,1184,HAND TUFTED,TUFTED 60C,NATURAL RUG,COL-148 MULTI,REC,69.125,6.4
T-2,ITALY,1,9,502.47,HAND TUFTED,TUFTED 60C,DOMINO,100 MULTI,REC,96.6944,9
T-2,ITALY,1,9,502.47,HAND TUFTED,TUFTED 60C,DOMINO,100 MULTI,ROUND,96.6944,9
T-2,ITALY,1,2.25,159.9,HAND TUFTED,TUFTED 60C,RESENDE [9054],100 MULTI,ROUND,25,2.25
E-2,CANADA,3,108,1069.2,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,FOG,REC,108,9.72
E-2,CANADA,2,140,996.8,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,SKY,REC,140,12.6
E-2,CANADA,2,140,980,DOUBLE BACK,D.B. 60C,ZIGZAG,DK.GREY,REC,140,12.6
E-2,CANADA,2,140,980,DOUBLE BACK,D.B. 60C,ZIGZAG,SILVER,REC,140,12.6
E-2,CANADA,2,140,924,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,PLATINUM,REC,140,12.6
E-2,CANADA,2,140,924,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,FOG,REC,140,12.6
E-2,CANADA,3,80,854.4,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,SKY,REC,80,7.2
E-2,CANADA,3,80,840,DOUBLE BACK,D.B. 60C,ZIGZAG,DK.GREY,REC,80,7.2
E-2,CANADA,3,80,840,DOUBLE BACK,D.B. 60C,ZIGZAG,SILVER,REC,80,7.2
E-2,CANADA,3,80,792,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,PLATINUM,REC,80,7.2
E-2,CANADA,3,80,792,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,FOG,REC,80,7.2
E-2,CANADA,3,80,792,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,AZURE,REC,80,7.2
E-2,CANADA,2,108,768.96,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,PLAT,REC,108,9.72
E-2,CANADA,2,108,768.96,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,SKY,REC,108,9.72
E-2,CANADA,2,108,756,DOUBLE BACK,D.B. 60C,ZIGZAG,DK.GREY,REC,108,9.72
E-2,CANADA,2,108,756,DOUBLE BACK,D.B. 60C,ZIGZAG,SILVER,REC,108,9.72
E-2,CANADA,2,108,712.8,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,SKY,REC,108,9.72
E-2,CANADA,2,108,712.8,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,PLATINUM,REC,108,9.72
E-2,CANADA,2,108,712.8,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,AZURE,REC,108,9.72
E-2,CANADA,2,80,569.6,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,AZURE,REC,80,7.2
E-2,CANADA,2,80,569.6,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,PLAT,REC,80,7.2
E-2,CANADA,2,80,528,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,SKY,REC,80,7.2
E-2,CANADA,1,108,384.48,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,AZURE,REC,108,9.72
E-2,CANADA,2,54,384.48,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,PLAT,REC,54,4.86
E-2,CANADA,2,54,378,DOUBLE BACK,D.B. 60C,ZIGZAG,DK.GREY,REC,54,4.86
E-2,CANADA,2,54,356.4,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,FOG,REC,54,4.86
E-2,CANADA,2,54,356.4,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,SKY,REC,54,4.86
E-2,CANADA,2,40,284.8,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,AZURE,REC,40,3.6
E-2,CANADA,2,40,280,DOUBLE BACK,D.B. 60C,ZIGZAG,SILVER,REC,40,3.6
E-2,CANADA,2,40,264,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,PLATINUM,REC,40,3.6
E-2,CANADA,2,40,264,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,AZURE,REC,40,3.6
E-2,CANADA,1,54,192.24,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,AZURE,REC,54,4.86
E-2,CANADA,1,54,192.24,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,SKY,REC,54,4.86
E-2,CANADA,2,24,168,DOUBLE BACK,D.B. 60C,ZIGZAG,DK.GREY,REC,24,2.16
E-2,CANADA,2,24,158.4,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,AZURE,REC,24,2.16
E-2,CANADA,2,15,106.8,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,PLAT,REC,15,1.35
E-2,CANADA,2,15,99,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,FOG,REC,15,1.35
E-2,CANADA,1,24,85.44,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,AZURE,REC,24,2.16
E-2,CANADA,1,24,79.2,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,PLATINUM,REC,24,2.16
E-2,CANADA,1,15,53.4,DOUBLE BACK,D.B. LEFA VISCOSE,NEW CHAMBERLAIN,SKY,REC,15,1.35
E-2,CANADA,1,15,52.5,DOUBLE BACK,D.B. 60C,ZIGZAG,SILVER,REC,15,1.35
E-2,CANADA,1,15,49.5,DOUBLE BACK,D.B. LEFA VISCOSE,DISTRESSED RUG,SKY,REC,15,1.35
M-1,USA,10,80,2320,HANDLOOM,HANDLOOM VISC 2/16 5PLY,PIN STRIPE,PETAL,REC,80,7.2
M-1,USA,11,80,2024,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,W.WHITE,REC,80,7.2
M-1,USA,9,108,1944,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,FLEUR TRELLIS,PETAL,REC,108,9.72
M-1,USA,11,80,1804,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,80,7.2
M-1,USA,9,80,1440,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SCALLOP,PETAL,REC,80,7.2
M-1,USA,7,80,1288,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,80,7.2
M-1,USA,13,40,1066,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,40,3.6
M-1,USA,11,40,1012,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,PETAL,REC,40,3.6
M-1,USA,11,40,880,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,40,3.6
M-1,USA,8,54,864,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,GREY/IVORY,REC,54,4.86
M-1,USA,7,54,774.9,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ALIYA TRELLIS,PETAL,REC,54,4.86
M-1,USA,5,54,540,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,WHITE/IVORY,REC,54,4.86
M-1,USA,3,80,480,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL/WHITE,REC,80,7.2
M-1,USA,4,40,464,HANDLOOM,HANDLOOM VISC 2/16 5PLY,PIN STRIPE,IVORY,REC,40,3.6
M-1,USA,4,40,464,HANDLOOM,HANDLOOM VISC 2/16 5PLY,PIN STRIPE,LT.GREY,REC,40,3.6
M-1,USA,5,40,460,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,W.WHITE,REC,40,3.6
M-1,USA,4,54,432,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SCALLOP,PETAL,REC,54,4.86
M-1,USA,8,1.5,24,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,SCALLOP,PETAL,REC,1.5,0.135
C-1,USA,1,36,95.4,HAND TUFTED,TUFTED 60C,REGAL [D-10252],BROWN/RED,ROUND,36,3.24
M-1,USA,36,108,15940.8,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,108,9.72
M-1,USA,13,108,5756.4,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,SILVER,REC,108,9.72
M-1,USA,10,140,5740,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,140,12.6
M-1,USA,15,80,4920,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,SILVER,REC,80,7.2
M-1,USA,14,108,4914,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,108,9.72
